"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
78.5,59.5,-28.3210213699511,-9.60529167336478,-9.60529167336478,-11.9945923654046,-9.08597544085101,-28.212348316554,-9.49661861996771,-9.49661861996771
79.5,59.5,-28.2809454411268,-9.62012900957572,-9.62012900957572,-11.9538750677107,-9.09700224810014,-28.2090016217232,-9.54818519017207,-9.54818519017207
80.5,59.5,-28.3646886530731,-9.61501604893378,-9.61501604893378,-11.945801218115,-9.0855834255128,-28.3043893649195,-9.55471676078013,-9.55471676078013
81.5,59.5,-28.6028838463128,-9.65376147275924,-9.65376147275924,-12.0212047884519,-9.12180900715133,-28.5324564426906,-9.58333406913704,-9.58333406913704
82.5,59.5,-28.8317203750435,-9.77002193331719,-9.77002193331719,-12.1435669521162,-9.23401144293436,-28.740120336078,-9.67842189435165,-9.67842189435165
83.5,59.5,-28.9965243969645,-9.90871403311778,-9.90871403311778,-12.2620158852818,-9.35707132637118,-28.9126208962486,-9.82481053240189,-9.82481053240189
84.5,59.5,-29.0789528466761,-10.0136448285409,-10.0136448285409,-12.3301521811017,-9.43662561728187,-29.0059811209473,-9.94067310281212,-9.94067310281212
85.5,59.5,-29.1994755491614,-10.1237227340362,-10.1237227340362,-12.4118548446931,-9.53330076921598,-29.1226652074588,-10.0469123923336,-10.0469123923336
86.5,59.5,-29.3619326118912,-10.2255712476492,-10.2255712476492,-12.5092666761196,-9.6364210810795,-29.2923162424053,-10.1559548781633,-10.1559548781633
87.5,59.5,-29.484877788169,-10.2673797114087,-10.2673797114087,-12.5671928579834,-9.69080968767272,-29.4123516939178,-10.1948536171575,-10.1948536171575
88.5,59.5,-29.4666140824822,-10.207127617406,-10.207127617406,-12.5298868900605,-9.64933357661025,-29.3567239168618,-10.0972374517856,-10.0972374517856
89.5,59.5,-29.4807011859491,-10.1865543416535,-10.1865543416535,-12.5344605708945,-9.64998685337902,-29.3373764136971,-10.0432295694015,-10.0432295694015
90.5,59.5,-29.4858753301203,-10.1153893072158,-10.1153893072158,-12.4812227286978,-9.58258725101062,-29.2754378841618,-9.90495186125735,-9.90495186125735
91.5,59.5,-29.8442199058831,-10.3026588279222,-10.3026588279222,-12.6902871066195,-9.7400652786247,-29.3470955998401,-9.80553452187921,-9.80553452187921
92.5,59.5,-31.0547633408436,-11.2665373865515,-11.2665373865515,-13.6908211666136,-10.6536065874006,-30.2406205942361,-10.452394639944,-10.452394639944
93.5,59.5,-31.6827425212732,-11.5903493939766,-11.5903493939766,-14.0539263617181,-10.9129580239898,-30.876057185743,-10.7836640584464,-10.7836640584464
94.5,59.5,-32.4130055684064,-11.7837010550712,-11.7837010550712,-14.2903679577447,-11.0029282495912,-31.7479179210743,-11.1186134077391,-11.1186134077391
95.5,59.5,-33.3700465376888,-11.9705036750862,-11.9705036750862,-14.5204998983785,-11.0492673897317,-32.777125578534,-11.3775827159314,-11.3775827159314
96.5,59.5,-34.6174339330622,-12.4959958531229,-12.4959958531229,-15.0368466096461,-11.8878938408635,-33.9298570954166,-11.8084190154773,-11.8084190154773
97.5,59.5,-35.2318436708834,-12.6340686714543,-12.6340686714543,-15.1472934309246,-11.9285475800404,-34.6610039973113,-12.0632289978822,-12.0632289978822
98.5,59.5,-35.4460413909384,-12.6560686229063,-12.6560686229063,-15.163310585753,-11.9139258352374,-35.000729826228,-12.2107570581959,-12.2107570581959
99.5,59.5,-34.9785896914346,-12.1842469856143,-12.1842469856143,-14.6976850013493,-11.444151141754,-34.6643896856914,-11.8700469798711,-11.8700469798711
100.5,59.5,-34.5645737273353,-11.8629142646146,-11.8629142646146,-14.3775977131884,-11.1367462751821,-34.3016173676839,-11.5999579049632,-11.5999579049632
101.5,59.5,-34.2777499109507,-11.7060577446628,-11.7060577446628,-14.2039671459114,-10.991956922719,-34.0050681416856,-11.4333759753977,-11.4333759753977
102.5,59.5,-33.9683263202198,-11.5643312059875,-11.5643312059875,-14.0288735430191,-10.8638780013617,-33.6704482454678,-11.2664531312355,-11.2664531312355
103.5,59.5,-33.6800730609601,-11.3946538217798,-11.3946538217798,-13.8279358564022,-10.7032913536657,-33.3998493820533,-11.114430142873,-11.114430142873
104.5,59.5,-33.7149445650833,-11.4809215988964,-11.4809215988964,-13.9078652256004,-10.7959592957486,-33.4686421511429,-11.234619184956,-11.234619184956
105.5,59.5,-34.1577558828252,-11.8849212137982,-11.8849212137982,-14.3274260260907,-11.1926941802559,-33.8640235418006,-11.5911888727736,-11.5911888727736
106.5,59.5,-34.2536756835878,-11.8490432879754,-11.8490432879754,-14.309351660325,-11.1328269201497,-33.8723055172331,-11.4676731216207,-11.4676731216207
107.5,59.5,-34.5169064457927,-11.9375247817487,-11.9375247817487,-14.4099311860901,-11.1866860230067,-34.1410002320323,-11.5616185679883,-11.5616185679883
108.5,59.5,-35.0145290498223,-12.2380940479027,-12.2380940479027,-14.7219453830356,-11.4494652924244,-34.6222228295557,-11.8457878276361,-11.8457878276361
109.5,59.5,-35.6588200179594,-12.6751430502561,-12.6751430502561,-15.1719258341174,-11.8491924059976,-35.3370530036678,-12.3533760359645,-12.3533760359645
110.5,59.5,-36.0230227633246,-12.835850893134,-12.835850893134,-15.3517977448249,-11.9751583724191,-35.5844799347647,-12.3973080645741,-12.3973080645741
111.5,59.5,-36.1757017614586,-12.8247267880743,-12.8247267880743,-15.3513330958005,-11.9309768543321,-35.667280634881,-12.3163056614967,-12.3163056614967
112.5,59.5,-36.2658122682146,-12.8369166496077,-12.8369166496077,-15.3602290196225,-11.9169915322547,-35.5202333493337,-12.0913377307268,-12.0913377307268
113.5,59.5,-37.1235400484609,-13.6601876371008,-13.6601876371008,-16.1887688646,-12.7228447896428,-35.9866656726937,-12.5233132613336,-12.5233132613336
114.5,59.5,-38.1862617494405,-14.6585973815992,-14.6585973815992,-17.2302465242763,-13.7209837853859,-36.7524194288923,-13.224755061051,-13.224755061051
115.5,59.5,-38.537853253553,-15.2086757726327,-15.2086757726327,-17.7450378776887,-14.2802308452887,-37.0580424446295,-13.7288649637092,-13.7288649637092
116.5,59.5,-37.9381235825164,-14.6984999319139,-14.6984999319139,-17.2022582678894,-13.7601596504417,-36.4525309881577,-13.2129073375552,-13.2129073375552
117.5,59.5,-37.3689802612577,-14.07680675563,-14.07680675563,-16.5065717225289,-13.0823075597249,-36.4994696483461,-13.2072961427184,-13.2072961427184
118.5,59.5,-37.7485761903226,-13.9551751355241,-13.9551751355241,-16.3705032427497,-12.8540546198434,-36.975636580689,-13.1822355258905,-13.1822355258905
119.5,59.5,-38.9568486656461,-14.2450127462191,-14.2450127462191,-16.7596640719181,-13.0211206880016,-38.2158244092048,-13.5039884897778,-13.5039884897778
120.5,59.5,-40.3073218277522,-14.9829653426207,-14.9829653426207,-17.5354147717043,-13.6801889873492,-39.4389104031154,-14.1145539179839,-14.1145539179839
121.5,59.5,-41.148465623813,-15.4556778190391,-15.4556778190391,-18.0262891380076,-14.1257431542933,-40.2169845970576,-14.5241967922837,-14.5241967922837
122.5,59.5,-42.4627712436553,-16.5351617237819,-16.5351617237819,-19.1257455715597,-15.2034780030338,-41.8671466812858,-15.9395371614124,-15.9395371614124
123.5,59.5,-43.0633893107729,-17.0738980275712,-17.0738980275712,-19.6877571412035,-15.768345845484,-42.3934528770867,-16.4039615938851,-16.4039615938851
124.5,59.5,-43.0189348182907,-17.1141130312745,-17.1141130312745,-19.7524299683634,-15.8519943163065,-42.5235840676854,-16.6187622806692,-16.6187622806692
125.5,59.5,-42.9948022243567,-17.1085829781102,-17.1085829781102,-19.7711693393509,-15.8711427256265,-42.4168687206759,-16.5306494744294,-16.5306494744294
126.5,59.5,-43.2117858065026,-17.1243352740471,-17.1243352740471,-19.7987353351376,-15.8591833770192,-42.6409033110463,-16.5534527785908,-16.5534527785908
127.5,59.5,-43.6203177174287,-17.0917348153091,-17.0917348153091,-19.7653557143828,-15.7435583962593,-43.0320056777355,-16.5034227756159,-16.5034227756159
128.5,59.5,-44.0415557155652,-16.8782966033423,-16.8782966033423,-19.5509922068982,-15.4120907147415,-43.4899534628169,-16.326694350594,-16.326694350594
129.5,59.5,-44.4238941649507,-16.6046435773373,-16.6046435773373,-19.2841346075476,-15.0260471081328,-43.9510322596408,-16.1317816720274,-16.1317816720274
130.5,59.5,-44.919787143234,-16.5067046492227,-16.5067046492227,-19.2248818036196,-14.8616259308455,-44.5881585746907,-16.1750760806794,-16.1750760806794
131.5,59.5,-45.5004702496209,-16.532458672433,-16.532458672433,-19.3090006987761,-14.8491719114303,-45.101207347467,-16.1331957702791,-16.1331957702791
132.5,59.5,-46.2377560134445,-16.7238330672894,-16.7238330672894,-19.5583073071692,-15.0154411957624,-45.7964814865835,-16.2825585404284,-16.2825585404284
133.5,59.5,-47.3126456814951,-17.3119249664713,-17.3119249664713,-20.177030884598,-15.5939660445799,-46.8221593310647,-16.8214386160409,-16.8214386160409
134.5,59.5,-47.8691092269229,-17.5918455590627,-17.5918455590627,-20.4528375742067,-15.887405749438,-47.2606898432911,-16.9834261754309,-16.9834261754309
135.5,59.5,-47.5717637645347,-17.4822096926825,-17.4822096926825,-20.2872119367356,-15.8344775179351,-46.9734484398044,-16.8838943679522,-16.8838943679522
136.5,59.5,-47.3824237090136,-18.2400602592022,-18.2400602592022,-20.9083547622483,-16.7059823301296,-46.4362074898533,-17.2938440400419,-17.2938440400419
137.5,59.5,-45.999200022806,-18.3825307737238,-18.3825307737238,-20.8604318828779,-17.0095757353718,-44.7194894852134,-17.1028202361312,-17.1028202361312
138.5,59.5,-43.3773817237034,-17.5643043715773,-17.5643043715773,-18.7404539163355,-16.3696845960072,-42.4472716010227,-16.6341942488966,-16.6341942488966
139.5,59.5,-41.1773666973625,-17.2949396359734,-17.2949396359734,-18.2719084829749,-16.2667265721489,-40.4259497003007,-16.5435226389116,-16.5435226389116
140.5,59.5,-38.0001431394368,-16.030193286276,-16.030193286276,-16.8025640889063,-15.1496221417912,-36.8778177593234,-14.9078679061626,-14.9078679061626
141.5,59.5,-34.8786583719509,-14.6536008948261,-14.6536008948261,-15.279572266605,-13.9176637607868,-33.8295891602825,-13.6045316831577,-13.6045316831577
142.5,59.5,-31.1364952653646,-13.2809534357603,-13.2809534357603,-13.5512685286203,-12.683841277823,-30.6614728476999,-12.8059310180956,-12.8059310180956
143.5,59.5,-29.2894367741687,-13.0344719135602,-13.0344719135602,-13.034588660059,-12.5162041129478,-28.8986238658815,-12.643659005273,-12.643659005273
144.5,59.5,-28.9081514742758,-13.0859659618565,-13.0859659618565,-13.0600132273717,-12.6042753308165,-28.2190514358161,-12.3968659233968,-12.3968659233968
145.5,59.5,-28.8163899114089,-12.8056287508529,-12.8056287508529,-12.9343791200905,-12.3592709660373,-28.2218432489526,-12.2110820883966,-12.2110820883966
146.5,59.5,-28.594231214055,-12.4222009328992,-12.4222009328992,-13.3391048070503,-12.0076439465562,-28.1389955197318,-11.966965238576,-11.966965238576
147.5,59.5,-28.4207124844726,-12.2481512235012,-12.2481512235012,-13.1913209680156,-11.8556905871315,-28.0403398128138,-11.8677785518424,-11.8677785518424
148.5,59.5,-28.0487998001277,-12.3899756537484,-12.3899756537484,-13.1938128973289,-12.0320482333257,-27.5608282476918,-11.9020041013125,-11.9020041013125
149.5,59.5,-26.5705348348777,-12.3808725364406,-12.3808725364406,-12.772030720475,-12.0928095745339,-26.3599190461365,-12.1702567476994,-12.1702567476994
150.5,59.5,-26.1414129582899,-12.5856383931956,-12.5856383931956,-12.8980082409189,-12.3729754486238,-25.727103016725,-12.1713284516307,-12.1713284516307
151.5,59.5,-27.1953846727099,-12.3888348910625,-12.3888348910625,-13.2227767062002,-12.2153345351058,-26.5222958158871,-11.7157460342397,-11.7157460342397
152.5,59.5,-28.3612683059914,-12.5172265049602,-12.5172265049602,-13.7299072148404,-12.3625587702829,-27.4491840199151,-11.6051422188839,-11.6051422188839
153.5,59.5,-27.0001644885966,-11.8464595763545,-11.8464595763545,-12.8191186659063,-11.7065596418326,-26.3831038077577,-11.2293988955156,-11.2293988955156
154.5,59.5,-24.371469739319,-11.7485383251416,-11.7485383251416,-11.8378797040921,-11.6238941992672,-24.0026491474628,-11.3797177332854,-11.3797177332854
155.5,59.5,-21.8660510002502,-11.8917076210225,-11.8917076210225,-11.0408335468793,-11.7597838839283,-21.7912856376826,-11.8169422584549,-11.8169422584549
160.5,59.5,-23.8872571450259,-11.510246370307,-11.510246370307,-11.2604335254101,-11.1052748244422,-23.4757689412321,-11.0987581665132,-11.0987581665132
161.5,59.5,-27.2766460641786,-12.5794017489667,-12.5794017489667,-13.176911065165,-12.2026121968923,-25.609296432166,-10.9120521169541,-10.9120521169541
162.5,59.5,-26.3021777882507,-11.8191877865016,-11.8191877865016,-12.4249572146768,-11.5159798548669,-24.9365013822722,-10.4535113805231,-10.4535113805231
163.5,59.5,-22.2736727144569,-11.2552486146401,-11.2552486146401,-10.7886340949193,-11.0671540766826,-22.0562778147891,-11.0378537149723,-11.0378537149723
164.5,59.5,-20.1534782269171,-11.5687304356036,-11.5687304356036,-10.4264795908051,-11.4615544581861,-20.0770404018629,-11.4922926105494,-11.4922926105494
166.5,59.5,-18.5784404530057,-11.4259631166318,-11.4259631166318,-10.0841097077161,-11.3629792554608,-18.5312361057032,-11.3787587693293,-11.3787587693293
-161.5,58.5,-13.8492222074951,-6.89873785789524,-6.89873785789524,-5.94600195575399,-6.46653179088874,-13.7420002571954,-6.79151590759554,-6.79151590759554
-160.5,58.5,-13.0987617793094,-6.8835406456462,-6.8835406456462,-6.218177856484,-6.45931255517527,-13.0519651109308,-6.8367439772676,-6.8367439772676
-159.5,58.5,-13.180650947988,-6.53431221951331,-6.53431221951331,-6.07468779834759,-6.11863734544439,-13.1073083050886,-6.46096957661388,-6.46096957661388
-158.5,58.5,-13.1573927583439,-6.210779675224,-6.210779675224,-5.90812169892417,-5.80896008298388,-13.1289812239453,-6.18236814082544,-6.18236814082544
-157.5,58.5,-14.2505626086678,-5.49998724994915,-5.49998724994915,-5.91802028857702,-5.09993174895777,-14.1873806662423,-5.43680530752364,-5.43680530752364
-156.5,58.5,-15.745453444549,-4.77072297872177,-4.77072297872177,-5.23711237620959,-4.42787319161996,-15.474146103884,-4.49941563805677,-4.49941563805677
-155.5,58.5,-16.5122366917985,-5.40866196856701,-5.40866196856701,-6.09537694418754,-5.11639867982761,-15.2220540914592,-4.11847936822776,-4.11847936822776
-154.5,58.5,-14.9839151812717,-5.77104797461735,-5.77104797461735,-6.18157760309776,-5.59581134251951,-13.0932602477388,-3.88039304108442,-3.88039304108442
-153.5,58.5,-11.2956408240433,-4.80031331604613,-4.80031331604613,-4.65641425060876,-4.7269864718226,-10.7630953254396,-4.26776781744241,-4.26776781744241
-152.5,58.5,-9.74765392233219,-4.74937627267625,-4.74937627267625,-4.25331647716471,-4.6727418669171,-9.48824298485076,-4.48996533519481,-4.48996533519481
-137.5,58.5,-9.93423965935196,-4.39499356182558,-4.39499356182558,-4.60295030040627,-4.07130907710109,-8.39157206474114,-2.85232596721476,-2.85232596721476
-136.5,58.5,-9.87472574254498,-3.11746354240791,-3.11746354240791,-3.81426115998159,-3.01816657227963,-8.75187134801434,-1.99460914787727,-1.99460914787727
-135.5,58.5,-10.3550437513739,-3.43973057754106,-3.43973057754106,-4.18417924727154,-3.19910733336789,-8.83272173604601,-1.91740856221317,-1.91740856221317
-134.5,58.5,-14.2440480345062,-5.27566128190873,-5.27566128190873,-6.42176543397964,-5.10985839299059,-12.3071080211459,-3.33872126854847,-3.33872126854847
-133.5,58.5,-18.2172329791955,-6.94191479033657,-6.94191479033657,-8.42561649312973,-6.60705288363887,-14.6459397039584,-3.37062151509949,-3.37062151509949
-132.5,58.5,-21.4704043235098,-9.02423090814679,-9.02423090814679,-10.4776666838438,-8.54890892625761,-18.2396037283323,-5.79343031296925,-5.79343031296925
-131.5,58.5,-22.4709817149809,-9.09360659837028,-9.09360659837028,-10.5415459135915,-8.52009233005587,-21.0113323193561,-7.63395720274549,-7.63395720274549
-130.5,58.5,-22.6859281203576,-8.59411313411381,-8.59411313411381,-10.0475517470321,-7.94487192947199,-21.3255904696347,-7.23377548339088,-7.23377548339088
-129.5,58.5,-24.6455659317119,-9.95037134390856,-9.95037134390856,-11.4088973948558,-9.22937478289407,-22.9654538643833,-8.27025927658,-8.27025927658
-128.5,58.5,-25.2183885400183,-10.1470641556728,-10.1470641556728,-11.6311056927705,-9.39627794744779,-23.0537250567165,-7.982400672371,-7.982400672371
-127.5,58.5,-24.9331075123378,-9.86535926863019,-9.86535926863019,-11.3586659117015,-9.1283107863972,-22.510473454763,-7.44272521105539,-7.44272521105539
-126.5,58.5,-25.162960528263,-10.1963982353519,-10.1963982353519,-11.7026660035686,-9.48432109901748,-22.8836118100437,-7.91704951713257,-7.91704951713257
-125.5,58.5,-27.183781128696,-11.3305297581479,-11.3305297581479,-12.9121262733692,-10.5461882863526,-24.3281124402398,-8.47486106969168,-8.47486106969168
-124.5,58.5,-27.8244857421943,-10.8329035991603,-10.8329035991603,-12.490319545803,-9.94284716146358,-25.4354070729642,-8.44382492993016,-8.44382492993016
-123.5,58.5,-26.0310973629256,-8.1257022987519,-8.1257022987519,-9.83248933095003,-7.13853645937384,-24.9526701698138,-7.04727510564005,-7.04727510564005
-122.5,58.5,-24.3418518364429,-6.62344228521522,-6.62344228521522,-8.26754263279217,-5.60775900518305,-23.8967385808361,-6.17832902960846,-6.17832902960846
-121.5,58.5,-22.602751528046,-5.90841505719083,-5.90841505719083,-7.37236932323176,-4.89449413216581,-22.3980562347254,-5.70371976387028,-5.70371976387028
-120.5,58.5,-21.2740420273372,-5.314641521605,-5.314641521605,-6.59840722312429,-4.25268605260311,-21.1164654232358,-5.15706491750361,-5.15706491750361
-119.5,58.5,-21.3469509986894,-5.47883587005947,-5.47883587005947,-6.64958195688701,-4.35745522835225,-21.1353245559921,-5.26720942736216,-5.26720942736216
-118.5,58.5,-22.3343617744744,-5.9556451317189,-5.9556451317189,-7.10992368464629,-4.78681247498233,-22.1350419389175,-5.75632529616202,-5.75632529616202
-117.5,58.5,-24.0989604136774,-6.79529116005703,-6.79529116005703,-8.0146610599994,-5.5643142997678,-23.9535558794435,-6.64988662582309,-6.64988662582309
-116.5,58.5,-25.642214750605,-7.55329325906932,-7.55329325906932,-8.92252163872925,-6.32588331275786,-25.4253289627471,-7.33640747121142,-7.33640747121142
-115.5,58.5,-26.4141962496298,-7.85911246031257,-7.85911246031257,-9.4496780438022,-6.7266310220181,-26.1203348030373,-7.56525101372003,-7.56525101372003
-114.5,58.5,-26.8356710791588,-7.6705727171685,-7.6705727171685,-9.50070213761357,-6.63072722994912,-26.5651120149825,-7.40001365299215,-7.40001365299215
-113.5,58.5,-26.971106654512,-7.41020255224513,-7.41020255224513,-9.36581097265869,-6.45101400745168,-26.8457205666705,-7.28481646440367,-7.28481646440367
