"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
-127.5,-73.5,-22.7192149453362,-20.6599789124829,-20.6599789124829,-22.7192149453362,-20.6599789124829,-20.6599789124829
-127.5,50.5,-6.86512453830136,-1.06706395606909,-1.06706395606909,-5.81411342124192,-0.0160528390096482,-0.0160528390096482
-127.5,51.5,-8.78155404309343,-1.87260884877427,-1.87260884877427,-7.06248230153783,-0.153537107218673,-0.153537107218673
-127.5,52.5,-12.0574095238,-3.37718472488757,-3.37718472488757,-8.88304557352098,-0.202820774608549,-0.202820774608549
-127.5,53.5,-15.9407027295658,-5.67381284481713,-5.67381284481713,-12.9199207364416,-2.65303085169291,-2.65303085169291
-127.5,54.5,-17.4434504142829,-5.69441727540855,-5.69441727540855,-15.3035008929002,-3.5544677540259,-3.5544677540259
-127.5,55.5,-18.7976052075624,-5.67891559365339,-5.67891559365339,-16.3199532276921,-3.20126361378313,-3.20126361378313
-127.5,56.5,-21.809315763201,-8.21038522236714,-8.21038522236714,-19.391248739182,-5.79231819834811,-5.79231819834811
-127.5,57.5,-23.8997341648542,-9.75073581492262,-9.75073581492262,-22.1658729655812,-8.01687461564962,-8.01687461564962
-127.5,58.5,-24.9331075123378,-9.86535926863019,-9.86535926863019,-22.510473454763,-7.44272521105539,-7.44272521105539
-127.5,59.5,-25.8579956412315,-8.34981594938519,-8.34981594938519,-24.8345159167713,-7.32633622492501,-7.32633622492501
-127.5,60.5,-29.824400516493,-10.3921739387459,-10.3921739387459,-28.7728179497019,-9.34059137195479,-9.34059137195479
-127.5,61.5,-31.8617331687893,-12.6871741462441,-12.6871741462441,-29.5114828892568,-10.3369238667116,-10.3369238667116
-127.5,62.5,-33.1346004247665,-14.0625736583689,-14.0625736583689,-30.2400325129826,-11.168005746585,-11.168005746585
-127.5,63.5,-34.3785326385072,-14.972060402669,-14.972060402669,-32.1221527010174,-12.7156804651792,-12.7156804651792
-127.5,64.5,-35.2020842437233,-14.5760053070661,-14.5760053070661,-33.178090669104,-12.5520117324468,-12.5520117324468
-127.5,65.5,-33.2534063793719,-12.0716419353372,-12.0716419353372,-32.6673373375105,-11.4855728934758,-11.4855728934758
-127.5,66.5,-34.4559364897864,-13.0647233210149,-13.0647233210149,-34.1628032722397,-12.7715901034682,-12.7715901034682
-127.5,67.5,-35.3100039015923,-14.9638650417949,-14.9638650417949,-35.0773937617985,-14.7312549020011,-14.7312549020011
-127.5,68.5,-35.7346097304885,-16.526973978093,-16.526973978093,-35.4883644907803,-16.2807287383848,-16.2807287383848
-127.5,69.5,-36.5940598913601,-18.5316152099343,-18.5316152099343,-36.2844427143903,-18.2219980329645,-18.2219980329645
-127.5,70.5,-33.1560316007052,-19.7808777175489,-19.7808777175489,-33.0894457932295,-19.7142919100732,-19.7142919100732
-126.5,-89.5,-60.5607668008123,-58.6863325393692,-58.6863325393692,-60.5607668008123,-58.6863325393692,-58.6863325393692
-126.5,-88.5,-58.8158793716558,-57.076499308965,-57.076499308965,-58.8158793716558,-57.076499308965,-57.076499308965
-126.5,-87.5,-54.039194782504,-52.419618213837,-52.419618213837,-54.039194782504,-52.419618213837,-52.419618213837
-126.5,-86.5,-44.6240834889667,-43.0828394646025,-43.0828394646025,-44.6240834889667,-43.0828394646025,-43.0828394646025
-126.5,-85.5,-39.533520703337,-38.0190236640359,-38.0190236640359,-39.533520703337,-38.0190236640359,-38.0190236640359
-126.5,-84.5,-32.5406394192151,-30.9071962053248,-30.9071962053248,-32.5406394192151,-30.9071962053248,-30.9071962053248
-126.5,-83.5,-32.4055094947772,-30.5454683537234,-30.5454683537234,-32.4055094947772,-30.5454683537234,-30.5454683537234
-126.5,-82.5,-33.3900670790247,-31.303774691624,-31.303774691624,-33.3900670790247,-31.303774691624,-31.303774691624
-126.5,-81.5,-33.2594890032496,-31.0091516608943,-31.0091516608943,-33.2594890032496,-31.0091516608943,-31.0091516608943
-126.5,-80.5,-34.2833484183997,-31.9334561990405,-31.9334561990405,-34.2833484183997,-31.9334561990405,-31.9334561990405
-126.5,-79.5,-35.1134753521532,-32.730699110556,-32.730699110556,-35.1134753521532,-32.730699110556,-32.730699110556
-126.5,-78.5,-34.7314909560007,-32.3858546927369,-32.3858546927369,-34.7314909560007,-32.3858546927369,-32.3858546927369
-126.5,-77.5,-36.2697310127052,-33.9928455572309,-33.9928455572309,-36.2697310127052,-33.9928455572309,-33.9928455572309
-126.5,-76.5,-37.5932815412325,-35.8075709319353,-35.8075709319353,-37.5932815412325,-35.8075709319353,-35.8075709319353
-126.5,-75.5,-30.3531883721107,-28.5300838791544,-28.5300838791544,-30.3531883721107,-28.5300838791544,-28.5300838791544
-126.5,-74.5,-18.9223829359161,-16.9059557530443,-16.9059557530443,-18.9223829359161,-16.9059557530443,-16.9059557530443
-126.5,-73.5,-23.6873886281252,-21.7078913061042,-21.7078913061042,-23.6873886281252,-21.7078913061042,-21.7078913061042
-126.5,49.5,-5.63559615180961,-0.768593096067863,-0.768593096067863,-4.56163572865516,0.305367327086591,0.305367327086591
-126.5,50.5,-8.49218748605677,-1.59780571400853,-1.59780571400853,-6.51348016361228,0.380901608435954,0.380901608435954
-126.5,51.5,-13.9189960330725,-4.57064189786491,-4.57064189786491,-9.55779307623707,-0.209438941029482,-0.209438941029482
-126.5,52.5,-16.2518541502101,-5.88663584413007,-5.88663584413007,-12.2959074231462,-1.93068911706615,-1.93068911706615
-126.5,53.5,-16.8659815930894,-5.86141514581229,-5.86141514581229,-15.7145018764705,-4.70993542919343,-4.70993542919343
-126.5,54.5,-18.0203172816762,-5.50525600194399,-5.50525600194399,-16.861891568243,-4.34683028851083,-4.34683028851083
-126.5,55.5,-20.0319190473961,-6.33691381601883,-6.33691381601883,-18.7985729776363,-5.10356774625904,-5.10356774625904
-126.5,56.5,-23.5566117085117,-9.19908167852887,-9.19908167852887,-21.493054724352,-7.13552469436919,-7.13552469436919
-126.5,57.5,-24.9548334123567,-10.1821696240987,-10.1821696240987,-22.788053473341,-8.01538968508299,-8.01538968508299
-126.5,58.5,-25.162960528263,-10.1963982353519,-10.1963982353519,-22.8836118100437,-7.91704951713257,-7.91704951713257
-126.5,59.5,-27.6146303806986,-9.73829652931142,-9.73829652931142,-26.1373180500288,-8.26098419864159,-8.26098419864159
-126.5,60.5,-31.3161528936454,-11.1876551029538,-11.1876551029538,-30.2363041324048,-10.1078063417132,-10.1078063417132
-126.5,61.5,-31.1929395041162,-11.3529207264738,-11.3529207264738,-29.2497685251462,-9.4097497475038,-9.4097497475038
-126.5,62.5,-34.4767678010677,-14.621704940729,-14.621704940729,-32.048365412601,-12.1933025522623,-12.1933025522623
-126.5,63.5,-33.4922358769125,-13.3449691304671,-13.3449691304671,-31.8754933443943,-11.7282265979489,-11.7282265979489
-126.5,64.5,-33.4576857405049,-12.5227819848273,-12.5227819848273,-32.26274513052,-11.3278413748424,-11.3278413748424
-126.5,65.5,-33.8381799280643,-12.7130984586303,-12.7130984586303,-33.1083500695493,-11.9832686001153,-11.9832686001153
-126.5,66.5,-34.4956900861646,-13.5321889001344,-13.5321889001344,-34.2129218906414,-13.2494207046112,-13.2494207046112
-126.5,67.5,-35.1703205434339,-15.1234642509371,-15.1234642509371,-34.998753463413,-14.9518971709162,-14.9518971709162
-126.5,68.5,-35.6233387939632,-16.5935126562026,-16.5935126562026,-35.4265111715496,-16.396685033789,-16.396685033789
-126.5,69.5,-35.7369824975729,-18.7272493673777,-18.7272493673777,-35.3594531623226,-18.3497200321274,-18.3497200321274
-125.5,-89.5,-60.5565502656358,-58.6812797424517,-58.6812797424517,-60.5565502656358,-58.6812797424517,-58.6812797424517
-125.5,-88.5,-58.8429143825812,-57.0964573067214,-57.0964573067214,-58.8429143825812,-57.0964573067214,-57.0964573067214
-125.5,-87.5,-54.0915140991232,-52.4632742685416,-52.4632742685416,-54.0915140991232,-52.4632742685416,-52.4632742685416
-125.5,-86.5,-45.1337859396424,-43.5825338324665,-43.5825338324665,-45.1337859396424,-43.5825338324665,-43.5825338324665
-125.5,-85.5,-41.9571895797338,-40.4382139579203,-40.4382139579203,-41.9571895797338,-40.4382139579203,-40.4382139579203
-125.5,-84.5,-32.5160755048905,-30.8834121275795,-30.8834121275795,-32.5160755048905,-30.8834121275795,-30.8834121275795
-125.5,-83.5,-32.5789794203426,-30.7194612798769,-30.7194612798769,-32.5789794203426,-30.7194612798769,-30.7194612798769
-125.5,-82.5,-33.4637119436903,-31.3774228694842,-31.3774228694842,-33.4637119436903,-31.3774228694842,-31.3774228694842
-125.5,-81.5,-33.5333460602377,-31.2730140445158,-31.2730140445158,-33.5333460602377,-31.2730140445158,-31.2730140445158
-125.5,-80.5,-34.6685304663111,-32.3038845509825,-32.3038845509825,-34.6685304663111,-32.3038845509825,-32.3038845509825
-125.5,-79.5,-35.4337097228239,-33.0378698201685,-33.0378698201685,-35.4337097228239,-33.0378698201685,-33.0378698201685
-125.5,-78.5,-34.7571963441159,-32.4041978164392,-32.4041978164392,-34.7571963441159,-32.4041978164392,-32.4041978164392
-125.5,-77.5,-35.5571828134358,-33.2715506697805,-33.2715506697805,-35.5571828134358,-33.2715506697805,-33.2715506697805
-125.5,-76.5,-38.203417963641,-36.409271037538,-36.409271037538,-38.203417963641,-36.409271037538,-36.409271037538
-125.5,-75.5,-29.9982256997909,-28.1669743123154,-28.1669743123154,-29.9982256997909,-28.1669743123154,-28.1669743123154
-125.5,-74.5,-18.9585221693156,-16.9965508925102,-16.9965508925102,-18.9585221693156,-16.9965508925102,-16.9965508925102
-125.5,-73.5,-20.2363232381642,-18.4187681220491,-18.4187681220491,-20.2363232381642,-18.4187681220491,-18.4187681220491
-125.5,49.5,-8.52339068145624,-0.910250806203112,-0.910250806203112,-6.07458408680462,1.53855578844851,1.53855578844851
-125.5,50.5,-9.43836664302009,-1.72182814417673,-1.72182814417673,-6.98900325822854,0.727535240614818,0.727535240614818
-125.5,51.5,-16.8681791388563,-6.57099531980098,-6.57099531980098,-12.3777268289299,-2.08054300987463,-2.08054300987463
-125.5,52.5,-17.8571838982669,-6.36753453080808,-6.36753453080808,-16.2505977100565,-4.7609483425977,-4.7609483425977
-125.5,53.5,-17.4912079036236,-5.28448031028467,-5.28448031028467,-16.6678484463957,-4.46112085305675,-4.46112085305675
-125.5,54.5,-18.6967079282605,-5.42517476717808,-5.42517476717808,-17.6183416844742,-4.3468085233918,-4.3468085233918
-125.5,55.5,-21.6477851952825,-7.36016485498154,-7.36016485498154,-20.0606629906079,-5.77304265030692,-5.77304265030692
-125.5,56.5,-23.8114656358957,-8.95370958351663,-8.95370958351663,-21.5254943497578,-6.66773829737873,-6.66773829737873
-125.5,57.5,-24.8268912366458,-9.34687501005828,-9.34687501005828,-22.6613201410732,-7.1813039144857,-7.1813039144857
-125.5,58.5,-27.183781128696,-11.3305297581479,-11.3305297581479,-24.3281124402398,-8.47486106969168,-8.47486106969168
-125.5,59.5,-28.5158002310033,-10.1502435624732,-10.1502435624732,-26.8756778402562,-8.51012117172613,-8.51012117172613
-125.5,60.5,-31.3974365926215,-11.0627284848597,-11.0627284848597,-30.1927544300188,-9.85804632225696,-9.85804632225696
-125.5,61.5,-31.8961969859898,-11.4873571503641,-11.4873571503641,-30.0948340811233,-9.68599424549756,-9.68599424549756
-125.5,62.5,-33.914429040812,-13.3816891283329,-13.3816891283329,-32.0532327833267,-11.5204928708476,-11.5204928708476
-125.5,63.5,-33.2563556332673,-12.3197892324866,-12.3197892324866,-31.9833092476082,-11.0467428468275,-11.0467428468275
-125.5,64.5,-32.8607166958707,-11.8198120328997,-11.8198120328997,-32.1873569985553,-11.1464523355843,-11.1464523355843
-125.5,65.5,-34.1101684348392,-12.9897258830212,-12.9897258830212,-33.7876329409355,-12.6671903891175,-12.6671903891175
-125.5,66.5,-34.1968560346003,-14.0549750486389,-14.0549750486389,-33.9983415775334,-13.856460591572,-13.856460591572
-125.5,67.5,-35.1778052383236,-15.3468371068194,-15.3468371068194,-35.0237209944432,-15.192752862939,-15.192752862939
-125.5,68.5,-35.6948847430093,-16.8011394108619,-16.8011394108619,-35.4945109340426,-16.6007656018952,-16.6007656018952
-125.5,69.5,-34.9342787316867,-18.4864405375717,-18.4864405375717,-34.769766688599,-18.321928494484,-18.321928494484
-125.5,72.5,-35.3165798328817,-20.8396113700876,-20.8396113700876,-35.278933072984,-20.8019646101899,-20.8019646101899
-124.5,-89.5,-60.5536393213485,-58.6774987023523,-58.6774987023523,-60.5536393213485,-58.6774987023523,-58.6774987023523
-124.5,-88.5,-58.8444309079221,-57.0953819146247,-57.0953819146247,-58.8444309079221,-57.0953819146247,-57.0953819146247
-124.5,-87.5,-54.131119325757,-52.4932178611801,-52.4932178611801,-54.131119325757,-52.4932178611801,-52.4932178611801
-124.5,-86.5,-45.765296669943,-44.2023156686819,-44.2023156686819,-45.765296669943,-44.2023156686819,-44.2023156686819
-124.5,-85.5,-42.4407974564603,-40.9178731499246,-40.9178731499246,-42.4407974564603,-40.9178731499246,-40.9178731499246
-124.5,-84.5,-32.4643094431875,-30.8324593269222,-30.8324593269222,-32.4643094431875,-30.8324593269222,-30.8324593269222
-124.5,-83.5,-32.8468605007444,-30.9852656202049,-30.9852656202049,-32.8468605007444,-30.9852656202049,-30.9852656202049
-124.5,-82.5,-33.6828603113602,-31.5908318257377,-31.5908318257377,-33.6828603113602,-31.5908318257377,-31.5908318257377
-124.5,-81.5,-33.8287255745248,-31.5505580690746,-31.5505580690746,-33.8287255745248,-31.5505580690746,-31.5505580690746
-124.5,-80.5,-35.0643266116668,-32.6775421447079,-32.6775421447079,-35.0643266116668,-32.6775421447079,-32.6775421447079
-124.5,-79.5,-35.7893810722578,-33.3768455482422,-33.3768455482422,-35.7893810722578,-33.3768455482422,-33.3768455482422
-124.5,-78.5,-34.8566134127123,-32.4884743510055,-32.4884743510055,-34.8566134127123,-32.4884743510055,-32.4884743510055
-124.5,-77.5,-35.8745440378785,-33.57624619521,-33.57624619521,-35.8745440378785,-33.57624619521,-33.57624619521
-124.5,-76.5,-37.7591814876401,-35.7127233426728,-35.7127233426728,-37.7591814876401,-35.7127233426728,-35.7127233426728
-124.5,-75.5,-29.7117066557918,-27.8685095434033,-27.8685095434033,-29.7117066557918,-27.8685095434033,-27.8685095434033
-124.5,-74.5,-19.4027279221113,-17.447709931549,-17.447709931549,-19.4027279221113,-17.447709931549,-17.447709931549
-124.5,-73.5,-19.2120464006729,-17.3575841075104,-17.3575841075104,-19.2120464006729,-17.3575841075104,-17.3575841075104
-124.5,40.5,1.34966123258429,4.8925610526864,4.8925610526864,1.69623621406767,5.23913603416978,5.23913603416978
-124.5,41.5,0.68502996712923,3.9331465362039,3.9331465362039,0.852486419082434,4.1006029881571,4.1006029881571
-124.5,42.5,-0.715084476981844,3.34369558126366,3.34369558126366,0.0692913911215329,4.12807144936704,4.12807144936704
-124.5,43.5,-0.981334569890584,2.81943406805928,2.81943406805928,-0.817953202385082,2.98281543556478,2.98281543556478
-124.5,44.5,-1.18140911002244,2.04595759657345,2.04595759657345,-1.11494208784126,2.11242461875463,2.11242461875463
-124.5,46.5,-2.36821901473616,1.16244865965896,1.16244865965896,-2.36155243714178,1.16911523725334,1.16911523725334
-124.5,47.5,-3.74644288202482,1.36921158375751,1.36921158375751,-3.45965046651328,1.65600399926905,1.65600399926905
-124.5,48.5,-5.58164901834513,0.686721641131278,0.686721641131278,-4.49412387655453,1.77424678292188,1.77424678292188
-124.5,49.5,-7.06606522920941,0.106301286696856,0.106301286696856,-5.95866853493553,1.21369798097073,1.21369798097073
-124.5,50.5,-12.5688380620309,-2.98845241986481,-2.98845241986481,-8.2410288044441,1.33935683772199,1.33935683772199
-124.5,51.5,-18.0123871737293,-6.48522170283665,-6.48522170283665,-14.9664303583276,-3.43926488743494,-3.43926488743494
-124.5,52.5,-18.5697292637213,-5.95144228542756,-5.95144228542756,-17.8792111776058,-5.26092419931204,-5.26092419931204
-124.5,53.5,-18.3116915677275,-5.17405343283234,-5.17405343283234,-17.5014956425447,-4.36385750764958,-4.36385750764958
-124.5,54.5,-18.817740948924,-4.95436457762761,-4.95436457762761,-18.1588569941341,-4.29548062283771,-4.29548062283771
-124.5,55.5,-21.7579309395381,-7.18300327705386,-7.18300327705386,-20.4868073005373,-5.91187963805307,-5.91187963805307
-124.5,56.5,-22.452749131886,-7.86191169868356,-7.86191169868356,-20.4259578019723,-5.83512036876989,-5.83512036876989
-124.5,57.5,-26.9227672369352,-11.2106940619082,-11.2106940619082,-24.0084572965971,-8.29638412157006,-8.29638412157006
-124.5,58.5,-27.8244857421943,-10.8329035991603,-10.8329035991603,-25.4354070729642,-8.44382492993016,-8.44382492993016
-124.5,59.5,-27.2800373341356,-8.33374748772808,-8.33374748772808,-26.3251776998422,-7.37888785343463,-7.37888785343463
-124.5,60.5,-31.9632262498539,-11.4034656100534,-11.4034656100534,-30.3184498611557,-9.75868922135525,-9.75868922135525
-124.5,61.5,-33.1543604775598,-12.251504057566,-12.251504057566,-31.1916745257971,-10.2888181058033,-10.2888181058033
-124.5,62.5,-33.1078188410827,-11.8754290743664,-11.8754290743664,-31.7118250621122,-10.4794352953959,-10.4794352953959
-124.5,63.5,-33.3155721222716,-11.5835129901501,-11.5835129901501,-32.6482226313641,-10.9161634992426,-10.9161634992426
-124.5,64.5,-33.3012507172035,-12.0383785878175,-12.0383785878175,-32.8196584610681,-11.5567863316821,-11.5567863316821
-124.5,65.5,-34.2133579577718,-13.2164242673488,-13.2164242673488,-33.9801238904907,-12.9831902000677,-12.9831902000677
-124.5,66.5,-33.4723626497069,-14.2682453193789,-14.2682453193789,-33.3329402527292,-14.1288229224012,-14.1288229224012
-124.5,67.5,-35.0807669147849,-15.470531397893,-15.470531397893,-34.9335502477686,-15.3233147308767,-15.3233147308767
-124.5,68.5,-35.8771944834718,-17.157400488896,-17.157400488896,-35.6251224862002,-16.9053284916244,-16.9053284916244
-124.5,69.5,-34.3130964332393,-18.3536021867856,-18.3536021867856,-34.1662514918605,-18.2067572454068,-18.2067572454068
-124.5,71.5,-34.5381714137005,-20.2271709216718,-20.2271709216718,-34.4686508408013,-20.1576503487726,-20.1576503487726
-124.5,72.5,-37.3359497971034,-20.9288365216127,-20.9288365216127,-37.1780949999805,-20.7709817244898,-20.7709817244898
-124.5,73.5,-35.7773859625948,-21.5315046974236,-21.5315046974236,-35.7402926877333,-21.494411422562,-21.494411422562
-124.5,74.5,-35.1928952587502,-22.5385639687424,-22.5385639687424,-35.1849876003122,-22.5306563103044,-22.5306563103044
-123.5,-89.5,-60.5521698504686,-58.6751063698371,-58.6751063698371,-60.5521698504686,-58.6751063698371,-58.6751063698371
-123.5,-88.5,-58.8377301043698,-57.0870434668115,-57.0870434668115,-58.8377301043698,-57.0870434668115,-57.0870434668115
-123.5,-87.5,-54.1198172084455,-52.4786318340605,-52.4786318340605,-54.1198172084455,-52.4786318340605,-52.4786318340605
-123.5,-86.5,-46.3073398641178,-44.7357178615672,-44.7357178615672,-46.3073398641178,-44.7357178615672,-44.7357178615672
-123.5,-85.5,-42.6187490958188,-41.0851403018301,-41.0851403018301,-42.6187490958188,-41.0851403018301,-41.0851403018301
-123.5,-84.5,-32.5549165054989,-30.9239249684354,-30.9239249684354,-32.5549165054989,-30.9239249684354,-30.9239249684354
