"range","type","dormancy","realm","r_niche_upper","p_niche_upper","ctmax","r_niche_lower","p_niche_lower","ctmin","warm_under","warm_over","f_warm_over","f_warm_under","cold_under","cold_over","f_cold_over","f_cold_under","species","source","range_area_km2","lat_mp"
"Liolaemus_elongatus_IUCN","Te_tpref",NA,"Terrestrial",33.12,36.9283409118652,45.1,-1.14443492889404,7.73916912078857,7.68,-3.8083409118652,0,0,11.98,0,8.88360404968261,25.44,0,"Liolaemus elongatus","IUCN",150565,-41.6673427825
"Liolaemus_elongatus_GBIF","Te_tpref",NA,"Terrestrial",36.2868003845215,36.9283409118652,45.1,-6.64057064056396,7.73916912078857,7.68,-0.6415405273437,0,0,8.8131996154785,0,14.3797397613525,28.6068003845215,0,"Liolaemus elongatus","GBIF",836422,-38.8911185436146
"Liolaemus_fitzingerii_IUCN","Te_tpref",NA,"Terrestrial",34.39,36.9279403686523,44.45,5.10554885864258,8.24676704406738,8.24,-2.5379403686523,0,0,10.06,0,3.1412181854248,26.15,0,"Liolaemus fitzingerii","IUCN",792,-44.9019719375
"Liolaemus_irregularis_IUCN","Te_tpref",NA,"Terrestrial",36.07,36.286693572998,44.98,-3.68570971488953,7.06404447555542,6.96,-0.216693572997997,0,0,8.91,0,10.7497541904449,29.11,0,"Liolaemus irregularis","IUCN",1867,-23.8911176029999
"Liolaemus_kingii_IUCN","Te_tpref",NA,"Terrestrial",34.801,36.9281158447266,44.5,-1.31561660766602,7.05981588363647,7.01,-2.1271158447266,0,0,9.699,0,8.37543249130249,27.791,0,"Liolaemus kingii","IUCN",210999,-46.3966257265
"Liolaemus_kingii_GBIF","Te_tpref",NA,"Terrestrial",34.801,36.9281158447266,44.5,-8.79527854919434,7.05981588363647,7.01,-2.1271158447266,0,0,9.699,0,15.8550944328308,27.791,0,"Liolaemus kingii","GBIF",432208,-46.4115282896415
"Liolaemus_koslowskyi_IUCN","Te_tpref",NA,"Terrestrial",36.9256591796875,36.9256591796875,46.1,2.7844705581665,13.237696647644,13.22,0,0,0,9.1743408203125,0,10.4532260894775,23.7056591796875,0,"Liolaemus koslowskyi","IUCN",15792,-28.132707021
"Liolaemus_kriegi_IUCN","Te_tpref",NA,"Terrestrial",35.17,36.9277801513672,43.67,-1.1579042673111,7.72806262969971,7.6,-1.7577801513672,0,0,8.5,0,8.88596689701081,27.57,0,"Liolaemus kriegi","IUCN",56163,-40.4757320209999
"Liolaemus_laurenti_IUCN","Te_tpref",NA,"Terrestrial",36.2846031188965,36.9248695373535,46.18,11.0885496139526,12.222128868103,12.2,-0.640266418457003,0,0,9.8953968811035,0,1.1335792541504,24.0846031188965,0,"Liolaemus laurenti","IUCN",8118,-30.4094503094999
"Liolaemus_laurenti_GBIF","Te_tpref",NA,"Terrestrial",36.9248695373535,36.9248695373535,46.18,2.8072943687439,12.222128868103,12.2,0,0,0,9.2551304626465,0,9.4148344993591,24.7248695373535,0,"Liolaemus laurenti","GBIF",229823,-30.7610738686825
"Liolaemus_melanops_IUCN","Te_tpref",NA,"Terrestrial",36,36.9281387329102,44.94,-8.79502582550049,5.65975666046143,5.65,-0.928138732910199,0,0,8.94,0,14.4547824859619,30.35,0,"Liolaemus melanops","IUCN",38331,-42.588626478
"Liolaemus_multicolor_IUCN","Te_tpref",NA,"Terrestrial",35.13,36.2850151062012,44.7,-3.67756223678589,8.24649238586426,8.06,-1.1550151062012,0,0,9.57,0,11.9240546226502,27.07,0,"Liolaemus multicolor","IUCN",28576,-23.012822127
"Liolaemus_multimaculatus_IUCN","Te_tpref",NA,"Terrestrial",36.83,36.83,43.83,-8.64019107818604,9.06361484527588,8.93,0,0,0,7,0,17.7038059234619,27.9,0,"Liolaemus multimaculatus","IUCN",3649,-38.728022549
"Liolaemus_olongasta_IUCN","Te_tpref",NA,"Terrestrial",36.2836990356445,36.9242630004883,44.58,4.3892765045166,12.0588979721069,11.85,-0.6405639648438,0,0,8.2963009643555,0,7.6696214675903,24.4336990356445,0,"Liolaemus olongasta","IUCN",24810,-30.7457156905
"Liolaemus_petrophilus_IUCN","Te_tpref",NA,"Terrestrial",35.216,36.9281158447266,45.23,-0.0612326562404633,7.35091304779053,7.31,-1.7121158447266,0,0,10.014,0,7.41214570403099,27.906,0,"Liolaemus petrophilus","IUCN",96396,-42.934182997
"Liolaemus_poecilochromus_GBIF","Te_tpref",NA,"Terrestrial",34.689,36.2841644287109,44.16,-5.1163969039917,9.35234928131104,9.35,-1.5951644287109,0,0,9.471,0,14.4687461853027,25.339,0,"Liolaemus poecilochromus","GBIF",539905,-19.3358345281776
"Liolaemus_poecilochromus_IUCN","Te_tpref",NA,"Terrestrial",34.689,36.2841644287109,44.16,-2.29039740562439,9.35234928131104,9.35,-1.5951644287109,0,0,9.471,0,11.6427466869354,25.339,0,"Liolaemus poecilochromus","IUCN",10167,-26.3318233595
"Liolaemus_pseudoanomalus_IUCN","Te_tpref",NA,"Terrestrial",36.9243698120117,36.9243698120117,45.93,2.79067015647888,12.2251253128052,12.19,0,0,0,9.0056301879883,0,9.43445515632632,24.7343698120117,0,"Liolaemus pseudoanomalus","IUCN",27880,-28.2579329684999
"Liolaemus_quilmes_IUCN","Te_tpref",NA,"Terrestrial",35.15,36.926197052002,44.69,1.56287729740143,8.51085758209229,8.46,-1.776197052002,0,0,9.54,0,6.94798028469086,26.69,0,"Liolaemus quilmes","IUCN",7935,-26.3643173055
"Liolaemus_quilmes_GBIF","Te_tpref",NA,"Terrestrial",35.15,36.926197052002,44.69,1.56287729740143,8.51085758209229,8.46,-1.776197052002,0,0,9.54,0,6.94798028469086,26.69,0,"Liolaemus quilmes","GBIF",12069,-26.6851712712983
"Liolaemus_riojanus_IUCN","Te_tpref",NA,"Terrestrial",36.2829132080078,36.9237365722656,45.2,11.0938186645508,10.715612411499,10.7,-0.640823364257798,0,0,8.9170867919922,-0.3782062530518,0,0,-0.393818664550802,"Liolaemus riojanus","IUCN",14046,-31.139950122
"Liolaemus_rothi_IUCN","Te_tpref",NA,"Terrestrial",33.287,36.9269371032715,43.8,-3.48076057434082,5.62257719039917,5.5,-3.6399371032715,0,0,10.513,0,9.10333776473999,27.787,0,"Liolaemus rothi","IUCN",77654,-39.75285205
"Liolaemus_rothi_GBIF","Te_tpref",NA,"Terrestrial",33.2993278503418,36.9269371032715,43.8,-3.48076057434082,5.62257719039917,5.5,-3.6276092529297,0,0,10.5006721496582,0,9.10333776473999,27.7993278503418,0,"Liolaemus rothi","GBIF",253021,-39.9016243781565
"Liolaemus_salinicola_IUCN","Te_tpref",NA,"Terrestrial",35.146240234375,36.925235748291,48.21,2.78649735450745,14.2106866836548,14.2,-1.778995513916,0,0,13.063759765625,0,11.4241893291473,20.946240234375,0,"Liolaemus salinicola","IUCN",6749,-27.8639966784999
"Liolaemus_scapularis_IUCN","Te_tpref",NA,"Terrestrial",32.98,36.925235748291,45.57,1.5696394443512,9.42125129699707,9.39,-3.945235748291,0,0,12.59,0,7.85161185264587,23.59,0,"Liolaemus scapularis","IUCN",6550,-26.6782646765
"Liolaemus_xanthoviridis_IUCN","Te_tpref",NA,"Terrestrial",36.2,36.9281883239746,44.48,5.10895538330078,7.86945629119873,7.86,-0.728188323974599,0,0,8.27999999999999,0,2.76050090789795,28.34,0,"Liolaemus xanthoviridis","IUCN",5726,-44.331013589
"Moloch_horridus_GBIF","Te_tpref",NA,"Terrestrial",41.4518661499023,41.4518661499023,42.5,-10.1136989593506,3.51082992553711,3.5,0,0,0,1.0481338500977,0,13.6245288848877,37.9518661499023,0,"Moloch horridus","GBIF",3892142,-26.3102415920092
"Moloch_horridus_IUCN","Te_tpref",NA,"Terrestrial",40.4696273803711,41.4518661499023,42.5,1.04991686344147,3.51082992553711,3.5,-0.9822387695312,0,0,2.0303726196289,0,2.46091306209564,36.9696273803711,0,"Moloch horridus","IUCN",2821699,-25.8645287455
"Niveoscincus_ocellatus_GBIF","Te_tpref",NA,"Terrestrial",28.44,40.0988578796387,40.1,3.41975831985474,3.26847386360168,3,-11.6588578796387,0,0,11.66,-0.15128445625306,0,0,-0.41975831985474,"Niveoscincus ocellatus","GBIF",45571,-41.4976387024141
"Niveoscincus_ocellatus_GARD","Te_tpref",NA,"Terrestrial",28.44,40.0988578796387,40.1,3.41975831985474,3.26847386360168,3,-11.6588578796387,0,0,11.66,-0.15128445625306,0,0,-0.41975831985474,"Niveoscincus ocellatus","GARD",56356,-41.9001072418441
"Notechis_scutatus_IUCN","Te_tpref",NA,"Terrestrial",36.0215530395508,37.9953308105469,38,-8.31021213531494,2.8583972454071,2.2,-1.9737777709961,0,0,1.9784469604492,0,11.168609380722,33.8215530395508,0,"Notechis scutatus","IUCN",644873,-34.1724236785
"Phrynosoma_cornutum_IUCN","Te_tpref",NA,"Terrestrial",39.9357643127441,43.325008392334,47.9,1.35272681713104,9.58877182006836,9.5,-3.3892440795899,0,0,7.9642356872559,0,8.23604500293732,30.4357643127441,0,"Phrynosoma cornutum","IUCN",1801830,31.469849648
"Phymaturus_antofagastensis_IUCN","Te_tpref",NA,"Terrestrial",33.2,35.2021827697754,41.4,-4.99388074874878,12.0390167236328,11.8,-2.00218276977539,0,0,8.2,0,17.0328974723816,21.4,0,"Phymaturus antofagastensis","IUCN",671,-26.9898155065
"Phymaturus_dorsimaculatus_IUCN","Te_tpref",NA,"Terrestrial",35.97,36.9264526367188,41.9,0.835703372955322,10.5463647842407,10.5,-0.956452636718801,0,0,5.93,0,9.71066141128538,25.47,0,"Phymaturus dorsimaculatus","IUCN",1275,-37.8226289335
"Phymaturus_indistinctus_IUCN","Te_tpref",NA,"Terrestrial",31.6352577209473,31.6352577209473,44.7,2.09068417549133,7.11256885528564,7,0,0,0,13.0647422790527,0,5.02188467979431,24.6352577209473,0,"Phymaturus indistinctus","IUCN",493,-45.438529748
"Phymaturus_palluma_IUCN","Te_tpref",NA,"Terrestrial",35.3,36.9275169372559,44.6,-1.50036478042603,11.5715742111206,11.5,-1.6275169372559,0,0,9.3,0,13.0719389915466,23.8,0,"Phymaturus palluma","IUCN",14611,-34.711029082
"Phymaturus_somuncurensis_IUCN","Te_tpref",NA,"Terrestrial",32.8,36.9269371032715,42.8,1.29459702968597,5.85859441757202,5.7,-4.1269371032715,0,0,10,0,4.56399738788605,27.1,0,"Phymaturus somuncurensis","IUCN",6299,-41.4671321835
"Phymaturus_tenebrosus_GBIF","Te_tpref",NA,"Terrestrial",33.71,36.9260635375977,39.9,-1.14184737205505,9.87994289398193,9.8,-3.2160635375977,0,0,6.19,0,11.021790266037,23.91,0,"Phymaturus tenebrosus","GBIF",1758,-40.9479412419269
"Phymaturus_tenebrosus_IUCN","Te_tpref",NA,"Terrestrial",33.71,36.9260635375977,39.9,-1.14184737205505,9.87994289398193,9.8,-3.2160635375977,0,0,6.19,0,11.021790266037,23.91,0,"Phymaturus tenebrosus","IUCN",2046,-40.890719821
"Phymaturus_zapalensis_GBIF","Te_tpref",NA,"Terrestrial",35.84,36.92626953125,42.4,1.17574226856232,8.93058395385742,8.9,-1.08626953125,0,0,6.56,0,7.7548416852951,26.94,0,"Phymaturus zapalensis","GBIF",9646,-39.7065451908183
"Phymaturus_zapalensis_IUCN","Te_tpref",NA,"Terrestrial",35.84,36.92626953125,42.4,-0.931045591831207,8.93058395385742,8.9,-1.08626953125,0,0,6.56,0,9.86162954568863,26.94,0,"Phymaturus zapalensis","IUCN",6475,-39.4286127115
"Platysaurus_intermedius_IUCN","Te_tpref",NA,"Terrestrial",34.8663330078125,44.7806091308594,44.8,3.39261865615845,8.84028244018555,8.8,-9.9142761230469,0,0,9.9336669921875,0,5.4476637840271,26.0663330078125,0,"Platysaurus intermedius","IUCN",391376,-21.9959567625
"Plestiodon_chinensis_IUCN","Te_tpref",NA,"Terrestrial",35.1866188049316,42.2707443237305,42.3,-7.82289266586304,6.46972227096558,6.3,-7.0841255187989,0,0,7.1133811950684,0,14.2926149368286,28.8866188049316,0,"Plestiodon chinensis","IUCN",2247769,28.0595633365
"Plestiodon_gilberti_IUCN","Te_tpref",NA,"Terrestrial",43.3237495422363,42.1670112609863,42.3,-1.30147755146027,7.74724626541138,7.7,0,1.15673828125,1.0237495422363,0,0,9.04872381687165,35.6237495422363,0,"Plestiodon gilberti","IUCN",216396,35.2476718035001
"Podarcis_muralis_IUCN","Te_tpref",NA,"Terrestrial",34.3666534423828,40.2776679992676,44.2,-8.73102569580078,5.91263008117676,5.9,-5.9110145568848,0,0,9.8333465576172,0,14.6436557769775,28.4666534423828,0,"Podarcis muralis","IUCN",1831067,44.084485593
"Psammodromus_algirus_IUCN","Te_tpref",NA,"Terrestrial",42.5265579223633,43.4878082275391,43.5,4.11480093002319,7.03092002868652,7,-0.961250305175795,0,0,0.973442077636697,0,2.91611909866333,35.5265579223633,0,"Psammodromus algirus","IUCN",585059,33.129005226
"Psammodromus_hispanicus_IUCN","Te_tpref",NA,"Terrestrial",35.760627746582,45.4439277648926,45.5,-8.42610263824463,8.82128143310547,8.8,-9.6833000183106,0,0,9.739372253418,0,17.2473840713501,26.960627746582,0,"Psammodromus hispanicus","IUCN",488894,40.2736355930001
"Pseudemoia_entrecasteauxii_GBIF","Te_tpref",NA,"Terrestrial",36.4061241149902,41.4397964477539,42.1,3.42728114128113,2.95630979537964,2.5,-5.0336723327637,0,0,5.6938758850098,-0.47097134590149,0,0,-0.92728114128113,"Pseudemoia entrecasteauxii","GBIF",1017724,-36.8862419382866
"Pseudemoia_entrecasteauxii_IUCN","Te_tpref",NA,"Terrestrial",34.6310577392578,41.4397964477539,42.1,3.42728114128113,2.95630979537964,2.5,-6.8087387084961,0,0,7.4689422607422,-0.47097134590149,0,0,-0.92728114128113,"Pseudemoia entrecasteauxii","IUCN",582019,-37.6590172825
"Pseudonaja_textilis_IUCN","Te_tpref",NA,"Terrestrial",40.9119911193848,40.9119911193848,42.4,-8.31205558776855,3.87804675102234,3.5,0,0,0,1.4880088806152,0,12.1901023387909,37.4119911193848,0,"Pseudonaja textilis","IUCN",3191160,-25.674035752
"Rana_cascadae_IUCN","Te_tpref",NA,"Terrestrial",33.7409591674805,33.5877799987793,33.6,-5.36965751647949,-0.999622821807861,-1,0,0.1531791687012,0.140959167480496,0,0,4.37003469467163,34.7409591674805,0,"Rana cascadae","IUCN",113889,44.4384598915001
"Sceloporus_graciosus_IUCN","Te_tpref",NA,"Terrestrial",43.1038246154785,42.410041809082,43,-8.02430152893066,9.14323139190674,9.1,0,0.693782806396499,0.103824615478501,0,0,17.1675329208374,34.0038246154785,0,"Sceloporus graciosus","IUCN",1461397,40.5884107895
"Sceloporus_occidentalis_IUCN","Te_tpref",NA,"Terrestrial",43.3179321289062,43.3179321289062,44.1,-6.02157497406006,4.83488988876343,4.8,0,0,0,0.782067871093801,0,10.8564648628235,38.5179321289062,0,"Sceloporus occidentalis","IUCN",1007976,38.4105152680001
"Sceloporus_undulatus_IUCN","Te_tpref",NA,"Terrestrial",43.239330291748,40.1574363708496,40.4,-8.33209800720215,11.4094476699829,11.4,0,3.08189392089839,2.839330291748,0,0,19.7415456771851,31.839330291748,0,"Sceloporus undulatus","IUCN",4098308,33.6857207805
"Sphenomorphus_indicus_GBIF","Te_tpref",NA,"Terrestrial",41.4545593261719,37.5220718383789,37.6,-9.1352596282959,3.10524868965149,3.1,0,3.932487487793,3.8545593261719,0,0,12.2405083179474,38.3545593261719,0,"Sphenomorphus indicus","GBIF",5015540,19.1033525343431
"Sphenomorphus_indicus_GARD","Te_tpref",NA,"Terrestrial",41.4545593261719,37.5220718383789,37.6,-9.94095325469971,3.10524868965149,3.1,0,3.932487487793,3.8545593261719,0,0,13.0462019443512,38.3545593261719,0,"Sphenomorphus indicus","GARD",5904450,19.7723983527519
"Takydromus_hsuehshanensis_IUCN","Te_tpref",NA,"Terrestrial",32.1,42.226016998291,43.5,14.1206884384155,3.20781779289246,2.5,-10.126016998291,0,0,11.4,-10.912870645523,0,0,-11.6206884384155,"Takydromus hsuehshanensis","IUCN",2460,24.2243269205
"Takydromus_septentrionalis_IUCN","Te_tpref",NA,"Terrestrial",35.9239463806152,44.4610366821289,44.5,-12.8925428390503,4.90132761001587,4.9,-8.5370903015137,0,0,8.5760536193848,0,17.7938704490662,31.0239463806152,0,"Takydromus septentrionalis","IUCN",2789522,31.7394890015001
"Takydromus_sexlineatus_IUCN","Te_tpref",NA,"Terrestrial",41.4470252990723,42.1923446655273,42.2,-8.04884243011475,6.41634893417358,6.4,-0.745319366455,0,0,0.752974700927702,0,14.4651913642883,35.0470252990723,0,"Takydromus sexlineatus","IUCN",3721166,9.57302511200004
"Thamnophis_elegans_IUCN","Te_tpref",NA,"Terrestrial",43.1335639953613,42.4294395446777,43.1,-8.12082862854004,2.01931190490723,2,0,0.704124450683601,0.0335639953612983,0,0,10.1401405334473,41.1335639953613,0,"Thamnophis elegans","IUCN",2537950,43.8473643265
"Thamnophis_sirtalis_IUCN","Te_tpref",NA,"Terrestrial",41.253360748291,38.7326927185059,38.9,-8.38258361816406,4.20195436477661,4.2,0,2.5206680297851,2.353360748291,0,0,12.5845379829407,37.053360748291,0,"Thamnophis sirtalis","IUCN",8248977,43.0123458415001
"Tiliqua_nigrolutea_GBIF","Te_tpref",NA,"Terrestrial",35.3291282653809,41.4683227539062,42.5,3.38626408576965,5.20343780517578,5.2,-6.1391944885253,0,0,7.1708717346191,0,1.81717371940613,30.1291282653809,0,"Tiliqua nigrolutea","GBIF",661450,-37.6103996904468
"Tiliqua_nigrolutea_IUCN","Te_tpref",NA,"Terrestrial",34.8,41.4683227539062,42.5,3.38626408576965,5.20343780517578,5.2,-6.6683227539062,0,0,7.7,0,1.81717371940613,29.6,0,"Tiliqua nigrolutea","IUCN",357750,-37.492573321
"Tiliqua_rugosa_GBIF","Te_tpref",NA,"Terrestrial",41.4677429199219,41.4677429199219,43,-8.51643657684326,3.71210432052612,3.5,0,0,0,1.5322570800781,0,12.2285408973694,37.9677429199219,0,"Tiliqua rugosa","GBIF",5859198,-28.2684153729021
"Tiliqua_rugosa_IUCN","Te_tpref",NA,"Terrestrial",40.1504173278809,41.4677429199219,43,-8.51643657684326,3.71210432052612,3.5,-1.317325592041,0,0,2.8495826721191,0,12.2285408973694,36.6504173278809,0,"Tiliqua rugosa","IUCN",2858850,-30.0269519255
"Xantusia_vigilis_IUCN","Te_tpref",NA,"Terrestrial",43.3119888305664,40.1556701660156,40.5,-12.6969432830811,4.50045299530029,4.5,0,3.1563186645508,2.8119888305664,0,0,17.1973962783814,38.8119888305664,0,"Xantusia vigilis","IUCN",254886,30.6486560185
"Zootoca_vivipara_IUCN","Te_tpref",NA,"Terrestrial",33.46,40.2770729064941,43.9,-19.0298385620117,1.90402734279633,1.9,-6.8170729064941,0,0,10.44,0,20.933865904808,31.56,0,"Zootoca vivipara","IUCN",13973868,56.3022355925001
